gene,case_missense_mpc_2,control_missense_mpc_2,sample_missense_mpc_2,pval_missense_mpc_2,OR_missense_mpc_2,lowci_missense_mpc_2,highci_missense_mpc_2
EIF2S2,7,7,14,0.25299988253783656,2.030518275322638,0.6072726637598705,6.789755668761271
EIF2S3,2,1,3,0.2550346148370204,4.058485292018265,0.21121917126250336,239.14629870833855
EIF2S3L,106,189,295,0.28673269526699385,1.1416697094727384,0.888413147844291,1.4608017882652489
EIF3A,161,261,422,0.02342636364709918,1.2623081283609066,1.0265728310457554,1.5485581574970217
EIF3B,101,273,374,0.01186700788169147,0.7438708340599189,0.584086419892977,0.9413048525088054
EIF3C,3,1,4,0.1082830083029593,6.089065976923362,0.48873659914529244,319.1834316940183
EIF3D,12,15,27,0.2215578953638016,1.6248864949434059,0.69371751899438,3.722281620492781
EIF3E,2,11,13,0.24279946013809464,0.3685582869752677,0.03967775561180568,1.6899442644565985
EIF3F,35,36,71,0.005001318474875257,1.9812004502149443,1.2058441252209067,3.251688084316985
EIF3G,6,10,16,0.7911365108573414,1.21752924478266,0.3634067404195337,3.700472938809345
EIF3H,14,19,33,0.26792821517842547,1.4966323808204416,0.6935260058626167,3.1521095548808766
EIF3I,3,5,8,0.7242507908814891,1.2173602435350601,0.18895067136064247,6.260925435187645
EIF3J,4,8,12,0.9999999999999999,1.0143837656262462,0.22339094247984448,3.7890942368411524
EIF3K,20,40,60,1.0000000000000002,1.014443648563897,0.5610458741336747,1.7796526523756195
EIF3L,7,23,30,0.3321437453786076,0.6167675181163371,0.2233003392739259,1.4863018843982778
EIF3M,8,38,46,0.026829885798616643,0.4259378905853722,0.1714646307098301,0.9280651878856033
EIF4A1,6,7,13,0.37730682856384573,1.7400187114707637,0.4827382547841415,6.0510471416965155
EIF4A2,1,1,2,0.5513490158118259,2.0289181396024274,0.025841350361913974,159.09232933227528
EIF4A3,5,8,13,0.7692388716735845,1.2682380568452256,0.32622998128794134,4.400822196642637
EIF4B,24,50,74,0.9999999999999998,0.973602366765546,0.5713188450519271,1.6171188628766622
EIF4E,3,4,7,0.691234099771818,1.5219275420782505,0.22281976336141815,9.000803769858283
EIF4E1B,11,16,27,0.4152961990100129,1.395880096587211,0.5851389987867496,3.2061145771405672
EIF4E2,7,12,19,0.8077860099240818,1.1837232534015836,0.3945247746722137,3.26392752523347
EIF4E3,6,1,7,0.006487873716412851,12.18911639138264,1.4778146974844975,559.189159820999
EIF4EBP1,1,7,8,0.28490086574206863,0.28966474539301484,0.006428805484935256,2.25599341335909
EIF4EBP2,2,1,3,0.2550346148370204,4.058485292018265,0.21121917126250336,239.14629870833855
EIF4EBP3,8,13,21,0.6453313615684976,1.2489067125462245,0.4483435832946149,3.2539904969569036
EIF4ENIF1,119,286,405,0.11897219943126253,0.8391958629260251,0.66941335115652,1.0467754426528968
EIF4G1,125,201,326,0.04215178764197745,1.27032926063456,1.0043702953745632,1.6018265387587
EIF4G2,39,83,122,0.8470081273279255,0.9527848528025229,0.6326045906196568,1.4132244185027372
EIF4G3,93,202,295,0.6161541442735887,0.9323973048162567,0.719048101875039,1.2017417066408682
EIF4H,5,7,12,0.5464992991868801,1.4496635577595398,0.36254721263036566,5.309681023873035
EIF5,10,17,27,0.6839122572442883,1.1938336644107277,0.48803020293547,2.7638184367206815
EIF5A,1,0,1,0.33017175083311967,inf,0.052018464830419324,inf
EIF5A2,5,3,8,0.1251476350904434,3.383910754504945,0.6579800774110268,21.80118276345308
EIF5AL1,6,1,7,0.006487873716412851,12.18911639138264,1.4778146974844975,559.189159820999
EIF5B,132,244,376,0.40313120455732154,1.1009440074829748,0.8807033785557971,1.3713863279718719
EIF6,13,16,29,0.2342334986433611,1.6504916769861897,0.7295297322542748,3.663794506443808
ELAC1,45,126,171,0.07114620685505882,0.7213157566726778,0.5002490775139816,1.0237974256206896
ELAC2,45,71,116,0.19717662398595026,1.2891090049040006,0.8652381473682359,1.9032393928368878
ELANE,84,115,199,0.006167171734369361,1.4925425161876007,1.109747822835707,2.000303743591696
ELAVL1,0,8,8,0.05915026169405272,0.0,0.0,1.1879972810880373
ELAVL2,10,16,26,0.5379036086636488,1.2685860103396902,0.5141238544888124,2.9767436870858344
ELAVL3,10,11,21,0.1670699624605394,1.846468906058998,0.7023332988619838,4.793565647311649
ELAVL4,14,32,46,0.7562170437743251,0.8871728647448848,0.4368749599242013,1.7128931240572065
ELF1,92,163,255,0.3125445540913963,1.1485625259280778,0.8769536706324172,1.4968436180116427
ELF2,41,85,126,1.0000000000000009,0.9783171203895055,0.6555452946757586,1.4395507108190537
ELF3,19,25,44,0.1517451927153134,1.5444833377703024,0.8029689804436783,2.924397665369683
ELF4,31,98,129,0.030189157409690415,0.638865147422301,0.4113791962251064,0.967489902839143
ELF5,18,19,37,0.053162382299051854,1.9262227782934118,0.9521212340655505,3.882425104606304
ELFN2,70,139,209,0.8821853302275835,1.022074219768605,0.7535800509238039,1.3757125024173786
ELK1,0,1,1,0.9999999999999999,0.0,0.0,79.02388266631878
ELK3,76,150,226,0.8307353466113883,1.0284707700802702,0.7677303982673663,1.3681620423993128
ELK4,18,39,57,0.8883494463720556,0.93604363500723,0.5033166612099383,1.6783043313302535
ELL,38,77,115,1.0000000000000002,1.0012177386648287,0.6589726093931175,1.4983951290855662
ELL2,58,152,210,0.10316746029408454,0.7706694857128892,0.5579859915482311,1.0523515579566887
ELL3,80,186,266,0.3228480300128724,0.8698949899598326,0.6588201390120212,1.139981847450953
ELMO1,103,199,302,0.7099897249433351,1.0514099115587334,0.8178875485861318,1.3450263789304242
ELMO2,13,30,43,0.7482464776831321,0.8787222931468298,0.4202161012821632,1.7385228051428177
ELMO3,132,261,393,0.8272819729573332,1.026963554192499,0.8234772474534203,1.2757901121366757
ELMOD1,22,30,52,0.18272511638235603,1.4905085409905885,0.8180329784669914,2.67569356032359
ELMOD2,33,80,113,0.422278611335421,0.8354712919445363,0.5383005434915169,1.2705594472252564
ELMOD3,31,62,93,1.0000000000000002,1.0144851080280104,0.6358341229410827,1.5886938504489967
ELMSAN1,87,182,269,0.8442014902083996,0.969081376536636,0.7395192533711815,1.261933195282254
ELN,92,163,255,0.3125445540913963,1.1485625259280778,0.8769536706324172,1.4968436180116427
ELOF1,0,2,2,1.0,0.0,0.0,10.79990352458474
ELOVL1,6,5,11,0.19540112774947543,2.436518250662199,0.6191164340719745,10.101582389664703
ELOVL2,7,14,21,1.0000000000000002,1.014394955840448,0.34620742826264195,2.688230106921896
ELOVL3,39,69,108,0.5374640823079039,1.148143698292131,0.7532174554604825,1.7281964612603067
ELOVL4,71,126,197,0.3602022484787851,1.1458286204930566,0.8420261560078892,1.5489320586036037
ELOVL5,20,38,58,0.7816300121543437,1.068096079483257,0.5880037420987357,1.8852226300228783
ELOVL6,2,7,9,0.7268208348142737,0.579442851958659,0.0586929065023789,3.045086327198363
ELOVL7,21,48,69,0.7016025030060525,0.8869674338262885,0.5036923701108906,1.5125243670025525
ELP2,182,412,594,0.21025226246594614,0.8910508543965624,0.7409132660196627,1.0684072575260524
ELP3,21,34,55,0.47241851476920954,1.2543618251303155,0.690821764725621,2.227840089060391
ELP4,165,271,436,0.033225531555999034,1.2456398320554725,1.0160239964443927,1.5236567263925855
ELP5,11,25,36,0.8599878816330883,0.8923460159368227,0.3959053975160464,1.8824392375054186
ELP6,44,91,135,1.0000000000000002,0.9807043252646234,0.6667390116140405,1.4237124881364036
ELSPBP1,21,29,50,0.17780508429102906,1.4716277289439306,0.796560754864965,2.6751645893504294
ELTD1,55,113,168,0.9999999999999999,0.9872528106511735,0.7001828012872984,1.3778644124554449
EMB,56,87,143,0.12805994316781072,1.31026480558188,0.9172451043595876,1.8586944580584992
EMC1,54,120,174,0.6263099661564229,0.9117026249372454,0.6470572690831778,1.2703416038673963
EMC10,37,114,151,0.029061753488939548,0.6551661385708379,0.4384766208145099,0.959052250180456
EMC2,6,7,13,0.37730682856384573,1.7400187114707637,0.4827382547841415,6.0510471416965155
EMC3,6,11,17,0.8018117161436603,1.1067300395655377,0.3358007417523838,3.267648285878916
EMC4,2,12,14,0.16421811566246486,0.3378032841915838,0.03670263373464621,1.5185021893136363
EMC6,2,6,8,1.0,0.6760955951230139,0.0666977235881098,3.783427789539207
EMC7,98,191,289,0.7516747058775154,1.0419661285241346,0.8056407665529025,1.340612549811948
EMC8,9,12,21,0.3570592422808396,1.5227397379496737,0.5661189949114156,3.941061470965904
EMC9,64,151,215,0.34139171964229315,0.8575187355527074,0.6281662879530096,1.1592897234761943
EMCN,40,57,97,0.10323679802940657,1.4280954104988932,0.9268359979754529,2.1817161425480514
EMD,7,14,21,1.0000000000000002,1.014394955840448,0.34620742826264195,2.688230106921896
EME1,62,98,160,0.1277168065698146,1.2880319084387466,0.9193795243847394,1.792893150304724
EME2,50,129,179,0.15018092839972935,0.7835128501210651,0.5522489880636225,1.0968520701017255
EMG1,7,20,27,0.5409034919434648,0.7095445261710999,0.2532668546211842,1.748680963957883
EMID1,40,90,130,0.639542937580851,0.900639107623577,0.6032020200933678,1.3239240721587286
EMILIN1,41,54,95,0.03762167801306495,1.5460975228956972,1.002393855437816,2.3686904136010316
EMILIN2,81,157,238,0.7282182635219601,1.047662499245911,0.7888298682177546,1.3825759122275931
EMILIN3,118,242,360,0.9546413427433875,0.98887488571883,0.7839091023790407,1.2418795859716862
EML1,34,49,83,0.12850263808715084,1.4113068697306526,0.8819314464075718,2.2349338829204277
EML2,117,213,330,0.34249498025409414,1.1179260928910422,0.8813924594857063,1.4123652313290174
EML3,45,129,174,0.04260305501129902,0.7042709095026811,0.4889158896695113,0.998379694573224
EML4,71,100,171,0.021508863559796,1.4486308060829198,1.0505718348795112,1.9885805375756764
EML5,92,173,265,0.5525671374613677,1.080774649860013,0.8273910940374458,1.4042406437172037
EMP1,24,41,65,0.5099641633944827,1.1886844428759997,0.6859457888308638,2.0179093192188877
EMP2,32,47,79,0.18609328116715732,1.3844508015648933,0.8533547933377061,2.219973062884027
EMP3,6,6,12,0.2276562663595141,2.0302512404566597,0.5423622830037863,7.599481340385322
EMR1,118,168,286,0.003346288609507639,1.438318145934985,1.1230353591448692,1.8372367934991367
EMR2,198,388,586,0.6852081054528377,1.0371566295293082,0.865523435966727,1.2398797496355372
EMR3,108,204,312,0.5422157516140701,1.0761520043632093,0.8414044274528532,1.3702172547070721
EMX1,3,2,5,0.33995518690032767,3.0443613995111147,0.3485850272371702,36.48612398803831
EMX2,3,1,4,0.1082830083029593,6.089065976923362,0.48873659914529244,319.1834316940183
EN1,3,13,16,0.29305090081113133,0.46778055134058266,0.08545121991628689,1.7036493429823192
EN2,3,6,9,1.0,1.0143800394184372,0.16405392833017918,4.752647786812888
ENAH,20,34,54,0.5624660716927747,1.194337863575568,0.6505145855044187,2.1384116688236827
ENAM,131,238,369,0.31146312907145823,1.120728958254105,0.8951781046510725,1.398220301979069
ENC1,9,29,38,0.299380394320939,0.6287629639773908,0.26153622594939924,1.3659962582222858
ENDOD1,26,50,76,0.8077968740293071,1.0553044627096297,0.62952726204849,1.7309986714064147
ENDOG,45,59,104,0.027941338057248546,1.553755312905526,1.0280431157496002,2.334417071576762
ENDOU,55,101,156,0.5493671013236809,1.1062509444477464,0.779798665964053,1.5551692600259326
ENDOV,23,33,56,0.2021638613082877,1.4164384519063038,0.7929286365295439,2.490015818527145
ENG,75,114,189,0.05146804361694582,1.3413305284465966,0.9858991947675351,1.8157825506761758
ENGASE,118,187,305,0.03585841054242581,1.288912930831344,1.0113996281341906,1.637379488800774
ENHO,1,4,5,0.9999999999999999,0.5070798432800369,0.010297689487110148,5.126476022802898
ENKD1,38,78,116,1.0,0.9882392273294932,0.6509795379291288,1.477531282363582
ENKUR,93,223,316,0.18223267869892726,0.8422910943777373,0.6519061639893967,1.0811538119621846
ENO1,44,101,145,0.5344778570571352,0.8824783638576968,0.6034442880109804,1.2722448692675352
ENO2,15,34,49,0.763473677091244,0.8946297789583284,0.45215216466272257,1.689540124317971
ENO3,29,69,98,0.5183774072229007,0.8515612130107876,0.5309954471915707,1.3344172762947075
ENOPH1,14,7,21,0.0018513544603443526,4.068017070412921,1.5349651320075703,11.919477002654975
ENOSF1,51,116,167,0.5618948260917649,0.890508331625816,0.6261818916414703,1.2512008580433878
ENOX1,51,62,113,0.008623936653999017,1.677697528819248,1.1325752669564966,2.475457002751001
ENOX2,27,30,57,0.023945701879407602,1.8316509183486953,1.0460424635571106,3.1930217242069974
ENPEP,120,247,367,0.9103479772357685,0.9851562029205947,0.7825924448809607,1.2347101759477452
ENPP1,82,157,239,0.6769647237372742,1.0608754392553035,0.7997574624914983,1.3985778404275906
ENPP2,152,286,438,0.4379103052274943,1.081397441731873,0.8788192379286902,1.3265579126694416
ENPP3,95,133,228,0.006741464722262132,1.4603987329650008,1.1069658317783582,1.9204467027224037
ENPP4,23,31,54,0.14719968242751846,1.5081888946876454,0.8385362955852325,2.675689401633512
ENPP5,119,168,287,0.002752194961687748,1.4508918549495944,1.1335859641654626,1.852234398871778
ENPP6,77,163,240,0.7818762304789689,0.9575105846627221,0.718404073517121,1.2669593425874839
ENPP7,153,256,409,0.060903193396916355,1.2211959368366059,0.9890417801218045,1.5039580638403134
ENSA,1,4,5,0.9999999999999999,0.5070798432800369,0.010297689487110148,5.126476022802898
ENTHD1,24,35,59,0.21371301876193574,1.3935754726235297,0.7918259720561069,2.4142748279588204
ENTHD2,98,180,278,0.43873581454844823,1.1072351138505487,0.8540112845453717,1.4286064580711166
ENTPD1,47,59,106,0.016593544890581905,1.6236547586562942,1.0804238067953043,2.427935180223104
ENTPD2,90,222,312,0.12699403774394083,0.8182578263472374,0.6312026356923099,1.0534035655162728
ENTPD3,126,245,371,0.6948004192150541,1.0447965501406136,0.8329422125356768,1.3053934708171042
ENTPD4,106,172,278,0.07071756101368572,1.257261910530163,0.9743650415768379,1.6162185566230192
ENTPD5,26,75,101,0.13660440888231984,0.7013018585299323,0.4300359568960819,1.1107731144598894
ENTPD6,88,162,250,0.45532376518800377,1.1043886672895435,0.8395002585242911,1.4449912854972649
ENTPD7,47,78,125,0.2929602484993779,1.2251296240430822,0.8326329484699421,1.7858733405505423
ENTPD8,52,98,150,0.6629223905881044,1.0775016139442568,0.7527916590581489,1.527032729412756
ENY2,1,1,2,0.5513490158118259,2.0289181396024274,0.025841350361913974,159.09232933227528
EOGT,40,59,99,0.1325569045517377,1.3793423080697125,0.8976871147006535,2.099818146298866
EOMES,47,163,210,0.0008225290035057933,0.5798843735935033,0.4089927118110176,0.8087267545350719
EP300,341,696,1037,0.9448661805580302,0.9933753110187028,0.8646527020916631,1.139686176563321
EP400,336,553,889,0.0018233013049928437,1.2547435127164144,1.0858998006136686,1.448365864645943
EP400NL,2,4,6,1.0000000000000002,1.0143763151399232,0.09170114745990235,7.0811817747290675
EPAS1,107,179,286,0.11179267013289064,1.2187155148559883,0.9469318072029052,1.562429989630857
EPB41,165,308,473,0.3962068336575647,1.0906796947732014,0.8934949704481611,1.3276517412698872
EPB41L1,140,340,480,0.06691466170410287,0.8292014933725329,0.6734383856160615,1.0166782090371043
EPB41L2,136,249,385,0.34886905350486014,1.111986767535634,0.8921766609479885,1.3813242556126226
EPB41L3,186,309,495,0.031546504077475876,1.2323109024920638,1.017362830795774,1.4896031542415793
EPB41L4A,291,585,876,0.9107957520507048,1.0099098910496118,0.8694408263627276,1.1711708004801145
EPB41L4B,68,157,225,0.3909092979729571,0.8765276322125708,0.6477036857127073,1.175597539365898
EPB41L5,136,285,421,0.7919168973983545,0.9669317616062945,0.7794137726504424,1.1949291386789327
EPB42,137,211,348,0.012720887164418916,1.3288036353215718,1.0599038057329937,1.661651972382641
EPC1,76,152,228,0.9433288226652287,1.0146572218223484,0.7579166422942166,1.3489178258603087
EPC2,40,79,119,0.9220103705246632,1.0275095437164317,0.682797368607196,1.524800981423571
EPCAM,82,124,206,0.043285434257331945,1.3489984061592228,1.0050163579762266,1.8025611663808798
EPDR1,18,14,32,0.007603919591276833,2.6156642483034864,1.2276537235728449,5.688341628357165
EPG5,234,405,639,0.0514848099612963,1.1832177198840252,0.9980066651876945,1.4003653455185205
EPGN,6,14,20,0.9999999999999999,0.8692686922142097,0.2735580181601548,2.4101847559835288
EPHA1,118,218,336,0.410259460329019,1.101196101058937,0.8695571380878393,1.3889747529871164
EPHA1-AS1,0,0,0,,,,
EPHA10,123,239,362,0.6913826306420223,1.0455138592321573,0.8311941035505686,1.3097774805979163
EPHA2,165,407,572,0.032060484047610055,0.8145776225365174,0.6726393050614725,0.9828548690282185
EPHA3,63,135,198,0.7607564724691407,0.9458614537932802,0.6881217762902373,1.2882955477159894
EPHA4,35,53,88,0.17425023541106377,1.3428471492275083,0.8487909025230502,2.100709451215298
EPHA5,42,65,107,0.17962557588251105,1.314204062560061,0.8679285373262419,1.9712195165593906
EPHA6,102,272,374,0.016233231186931457,0.7542917478399419,0.592737296696695,0.9538522608846668
EPHA7,74,121,195,0.14484214827218128,1.2453542541084868,0.9172053776438233,1.6814955549961672
EPHA8,179,371,550,0.8526458866099011,0.9777920539374451,0.8098340532158197,1.1772427668559056
EPHB1,67,132,199,0.8791843143907446,1.0302833019358915,0.7540497500943569,1.396536019372941
EPHB2,82,219,301,0.03457115663640751,0.7544056332095386,0.5762841816222606,0.9797711633415036
EPHB3,57,107,164,0.6171554917393075,1.0819227813475618,0.768501336444431,1.509627464465373
EPHB4,35,73,108,1.0,0.9724023772472815,0.6293650226601887,1.4772464265907566
EPHB6,74,139,213,0.6069456829558941,1.0815950134599521,0.8022566907187073,1.4484026312225284
EPHX1,82,162,244,0.8367808253041781,1.0274907274078962,0.7756718711082718,1.35236930542187
EPHX2,146,308,454,0.7217431806970896,0.9601655352474798,0.7799504930388931,1.1777519692046654
